"","OM","EM","Species","Performance.metric","Value"
"309","SS_OM","SS_estM_dynamicTier3_EM","Cod","P(Closed)","1"
"310","SS_OM","SS_estM_dynamicTier3_EM","Cod","Avg SSB Relative MSE","0.377210389586231"
"311","SS_OM","SS_estM_dynamicTier3_EM","Cod","Avg terminal SSB Relative MSE","0.14"
"312","SS_OM","SS_estM_dynamicTier3_EM","Cod","EM: P(Fy > Flimit)","0.01"
"313","SS_OM","SS_estM_dynamicTier3_EM","Cod","EM: P(SSB < SSBlimit)","0"
"314","SS_OM","SS_estM_dynamicTier3_EM","Cod","OM: P(Fy > Flimit)","0"
"315","SS_OM","SS_estM_dynamicTier3_EM","Cod","OM: P(SSB < SSBlimit)","0"
"316","SS_OM","SS_estM_dynamicTier3_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.01"
"317","SS_OM","SS_estM_dynamicTier3_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"318","SS_OM","SS_estM_dynamicTier3_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"319","SS_OM","SS_estM_dynamicTier3_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"320","SS_OM","SS_estM_dynamicTier3_EM","Cod","OM: Terminal B","  385"
"321","SS_OM","SS_estM_dynamicTier3_EM","Cod","OM: Terminal SSB","  175"
"322","SS_OM","SS_estM_dynamicTier3_EM","Cod","OM: Terminal SSB Depletion","0.48"
"323","SS_OM","SS_estM_dynamicTier3_EM","Cod","OM: Terminal SSB Depletion (Dynamic)","0.48"
"324","SS_OM","SS_estM_dynamicTier3_EM","Cod","OM: Average SSB Depletion","0.490386892205922"
"325","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","Average Catch","  319"
"326","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","Catch IAV","0.35"
"327","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","P(Closed)","1"
"328","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","Avg SSB Relative MSE","0.793774317493561"
"329","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","Avg terminal SSB Relative MSE","0.09"
"330","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","EM: P(Fy > Flimit)","0"
"331","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"332","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","OM: P(Fy > Flimit)","0.06"
"333","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","OM: P(SSB < SSBlimit)","0.55"
"334","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"335","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.13"
"336","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"337","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.55"
"338","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","OM: Terminal B","4,530"
"339","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","OM: Terminal SSB","  447"
"340","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","OM: Terminal SSB Depletion","1.96"
"341","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","OM: Terminal SSB Depletion (Dynamic)","0.46"
"342","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","OM: Average SSB Depletion","0.396854747575662"
"361","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Cod","Average Catch","   57"
"362","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Cod","Catch IAV","0.3"
"363","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Cod","P(Closed)","1"
"364","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Cod","Avg SSB Relative MSE","0.35224761569024"
"365","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Cod","Avg terminal SSB Relative MSE","0.05"
"366","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Cod","EM: P(Fy > Flimit)","0.01"
"367","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Cod","EM: P(SSB < SSBlimit)","0"
"368","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Cod","OM: P(Fy > Flimit)","0.03"
"369","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Cod","OM: P(SSB < SSBlimit)","0.05"
"370","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.02"
"371","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.07"
"372","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"373","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.05"
"374","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Cod","OM: Terminal B","  811"
