"","OM","EM","Species","Performance.metric","Value"
"136","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Cod","EM: P(SSB < SSBlimit)","0"
"137","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Cod","OM: P(Fy > Flimit)","0"
"138","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Cod","OM: P(SSB < SSBlimit)","0"
"139","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"140","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"141","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"142","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"143","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Cod","OM: Terminal SSB Depletion","0.6"
"144","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","Average Catch","   48,112"
"145","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","Catch IAV","      220"
"146","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","P(Closed)","0"
"147","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","Avg terminal SSB Relative MSE","0"
"148","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","EM: P(Fy > Flimit)","0"
"149","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit)","0"
"150","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","OM: P(Fy > Flimit)","0"
"151","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","OM: P(SSB < SSBlimit)","0"
"152","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"153","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"154","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"155","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"156","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","OM: Terminal SSB Depletion","0.47"
"157","SSM_OM","SS_fixM_dynamicTier3_EM","Pollock","Average Catch","2,489,488"
"158","SSM_OM","SS_fixM_dynamicTier3_EM","Pollock","Catch IAV","   51,053"
"159","SSM_OM","SS_fixM_dynamicTier3_EM","Pollock","P(Closed)","0"
"160","SSM_OM","SS_fixM_dynamicTier3_EM","Pollock","Avg terminal SSB Relative MSE","0.05"
"161","SSM_OM","SS_fixM_dynamicTier3_EM","Pollock","EM: P(Fy > Flimit)","0"
"162","SSM_OM","SS_fixM_dynamicTier3_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"163","SSM_OM","SS_fixM_dynamicTier3_EM","Pollock","OM: P(Fy > Flimit)","0"
"164","SSM_OM","SS_fixM_dynamicTier3_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"165","SSM_OM","SS_fixM_dynamicTier3_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"166","SSM_OM","SS_fixM_dynamicTier3_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"167","SSM_OM","SS_fixM_dynamicTier3_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"168","SSM_OM","SS_fixM_dynamicTier3_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"169","SSM_OM","SS_fixM_dynamicTier3_EM","Pollock","OM: Terminal SSB Depletion","0.57"
"170","SSM_OM","SS_fixM_dynamicTier3_EM","Cod","Average Catch","  150,279"
"171","SSM_OM","SS_fixM_dynamicTier3_EM","Cod","Catch IAV","    1,568"
"172","SSM_OM","SS_fixM_dynamicTier3_EM","Cod","P(Closed)","0"
"173","SSM_OM","SS_fixM_dynamicTier3_EM","Cod","Avg terminal SSB Relative MSE","0"
"174","SSM_OM","SS_fixM_dynamicTier3_EM","Cod","EM: P(Fy > Flimit)","0"
"175","SSM_OM","SS_fixM_dynamicTier3_EM","Cod","EM: P(SSB < SSBlimit)","0"
"176","SSM_OM","SS_fixM_dynamicTier3_EM","Cod","OM: P(Fy > Flimit)","0"
"177","SSM_OM","SS_fixM_dynamicTier3_EM","Cod","OM: P(SSB < SSBlimit)","0"
"178","SSM_OM","SS_fixM_dynamicTier3_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"179","SSM_OM","SS_fixM_dynamicTier3_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"180","SSM_OM","SS_fixM_dynamicTier3_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"181","SSM_OM","SS_fixM_dynamicTier3_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"182","SSM_OM","SS_fixM_dynamicTier3_EM","Cod","OM: Terminal SSB Depletion","0.37"
"183","SSM_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","Average Catch","   38,293"
"184","SSM_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","Catch IAV","      303"
"185","SSM_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","P(Closed)","0"
"186","SSM_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","Avg terminal SSB Relative MSE","0"
"187","SSM_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","EM: P(Fy > Flimit)","0"
"188","SSM_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit)","0"
"189","SSM_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","OM: P(Fy > Flimit)","0"
"190","SSM_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","OM: P(SSB < SSBlimit)","0"
"191","SSM_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"192","SSM_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"193","SSM_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"194","SSM_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"195","SSM_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","OM: Terminal SSB Depletion","0.55"
"196","SSM_OM","SS_estM_dynamicTier3_EM","Pollock","Average Catch","3,435,795"
"197","SSM_OM","SS_estM_dynamicTier3_EM","Pollock","Catch IAV","  200,105"
"198","SSM_OM","SS_estM_dynamicTier3_EM","Pollock","P(Closed)","0"
"199","SSM_OM","SS_estM_dynamicTier3_EM","Pollock","Avg terminal SSB Relative MSE","0"
"200","SSM_OM","SS_estM_dynamicTier3_EM","Pollock","EM: P(Fy > Flimit)","0"
"201","SSM_OM","SS_estM_dynamicTier3_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"202","SSM_OM","SS_estM_dynamicTier3_EM","Pollock","OM: P(Fy > Flimit)","0"
"203","SSM_OM","SS_estM_dynamicTier3_EM","Pollock","OM: P(SSB < SSBlimit)","0.03"
"204","SSM_OM","SS_estM_dynamicTier3_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"205","SSM_OM","SS_estM_dynamicTier3_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"206","SSM_OM","SS_estM_dynamicTier3_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"207","SSM_OM","SS_estM_dynamicTier3_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.03"
"208","SSM_OM","SS_estM_dynamicTier3_EM","Pollock","OM: Terminal SSB Depletion","0.41"
"209","SSM_OM","SS_estM_dynamicTier3_EM","Cod","Average Catch","  147,107"
"210","SSM_OM","SS_estM_dynamicTier3_EM","Cod","Catch IAV","    1,481"
"211","SSM_OM","SS_estM_dynamicTier3_EM","Cod","P(Closed)","0"
"212","SSM_OM","SS_estM_dynamicTier3_EM","Cod","Avg terminal SSB Relative MSE","0"
"213","SSM_OM","SS_estM_dynamicTier3_EM","Cod","EM: P(Fy > Flimit)","0"
"214","SSM_OM","SS_estM_dynamicTier3_EM","Cod","EM: P(SSB < SSBlimit)","0"
"215","SSM_OM","SS_estM_dynamicTier3_EM","Cod","OM: P(Fy > Flimit)","0"
"216","SSM_OM","SS_estM_dynamicTier3_EM","Cod","OM: P(SSB < SSBlimit)","0"
"217","SSM_OM","SS_estM_dynamicTier3_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"218","SSM_OM","SS_estM_dynamicTier3_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"219","SSM_OM","SS_estM_dynamicTier3_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"220","SSM_OM","SS_estM_dynamicTier3_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"221","SSM_OM","SS_estM_dynamicTier3_EM","Cod","OM: Terminal SSB Depletion","0.39"
"222","SSM_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","Average Catch","   47,673"
"223","SSM_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","Catch IAV","      583"
"224","SSM_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","P(Closed)","0"
"225","SSM_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","Avg terminal SSB Relative MSE","0"
"226","SSM_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","EM: P(Fy > Flimit)","0"
"227","SSM_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit)","0"
"228","SSM_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","OM: P(Fy > Flimit)","0"
"229","SSM_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","OM: P(SSB < SSBlimit)","0"
"230","SSM_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"231","SSM_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"232","SSM_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"233","SSM_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"234","SSM_OM","SS_estM_dynamicTier3_EM","Arrowtooth flounder","OM: Terminal SSB Depletion","0.42"
"235","SSM_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","Average Catch","2,886,958"
"236","SSM_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","Catch IAV","  109,167"
"237","SSM_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","P(Closed)","0"
"238","SSM_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","Avg terminal SSB Relative MSE","0.05"
"239","SSM_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","EM: P(Fy > Flimit)","0"
"240","SSM_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"241","SSM_Ricker_OM","SS_fixM_dynamicTier3_EM","Pollock","OM: P(Fy > Flimit)","0"
