"","depthclass","hind","simulation","varname","year","mean_value_dc_610_to_630"
"375","Surface","yes","ssp245","Mean zoo aug to oct",1994,14.8750390683696
"376","Surface","yes","ssp245","Mean zoo aug to oct",1995,14.7681434411447
"377","Surface","yes","ssp245","Mean zoo aug to oct",1996,12.9419101505811
"378","Surface","yes","ssp245","Mean zoo aug to oct",1997,14.2102586453134
"379","Surface","yes","ssp245","Mean zoo aug to oct",1998,14.3094228027038
"380","Surface","yes","ssp245","Mean zoo aug to oct",1999,13.7280160398359
"381","Surface","yes","ssp245","Mean zoo aug to oct",2000,14.7849998334656
"382","Surface","yes","ssp245","Mean zoo aug to oct",2001,14.976713249496
"383","Surface","yes","ssp245","Mean zoo aug to oct",2002,14.9964944412191
"384","Surface","yes","ssp245","Mean zoo aug to oct",2003,13.8450770041401
"385","Surface","yes","ssp245","Mean zoo aug to oct",2004,14.1098355858594
"386","Surface","yes","ssp245","Mean zoo aug to oct",2005,15.3321446610044
"387","Surface","yes","ssp245","Mean zoo aug to oct",2006,15.7858018886617
"388","Surface","yes","ssp245","Mean zoo aug to oct",2007,15.2003125014782
"389","Surface","yes","ssp245","Mean zoo aug to oct",2008,15.0809345086784
"390","Surface","yes","ssp245","Mean zoo aug to oct",2009,14.8289359507455
"391","Surface","yes","ssp245","Mean zoo aug to oct",2010,15.8115016216413
"392","Surface","yes","ssp245","Mean zoo aug to oct",2011,15.2509645883341
"393","Surface","yes","ssp245","Mean zoo aug to oct",2012,15.009606166442
"394","Surface","yes","ssp245","Mean zoo aug to oct",2013,15.596013944367
"395","Surface","yes","ssp245","Mean zoo aug to oct",2014,14.4330332866488
"396","Surface","yes","ssp245","Mean zoo aug to oct",2015,15.0804257993659
"397","Surface","yes","ssp245","Mean zoo aug to oct",2016,15.7726915708378
"398","Surface","yes","ssp245","Mean zoo aug to oct",2017,14.5634693642003
"399","Surface","yes","ssp245","Mean zoo aug to oct",2018,16.6119797669529
"400","Surface","yes","ssp245","Mean zoo aug to oct",2019,15.3447103170688
"401","Surface","yes","ssp245","Mean zoo aug to oct",2020,14.9277379548348
"402","Surface","yes","ssp245","Mean zoo aug to oct",2021,18.8642799707103
"403","Surface","yes","ssp245","Mean zoo aug to oct",2022,15.3397750510619
"404","Surface","yes","ssp245","Mean zoo aug to oct",2023,17.0274803170463
"405","Surface","yes","ssp245","Mean zoo aug to oct",2024,15.9983528279605
"406","Surface","yes","ssp245","Mean zoo aug to oct",2025,16.310219525741
"407","Surface","yes","ssp245","Mean zoo aug to oct",2026,15.9858732905333
"408","Surface","yes","ssp245","Mean zoo aug to oct",2027,16.0411266538159
"409","Surface","yes","ssp245","Mean zoo aug to oct",2028,15.9898970351602
"410","Surface","yes","ssp245","Mean zoo aug to oct",2029,15.1543021626351
"411","Surface","yes","ssp245","Mean zoo aug to oct",2030,14.5046598130534
"412","Surface","yes","ssp245","Mean zoo aug to oct",2031,16.45470152287
"413","Surface","yes","ssp245","Mean zoo aug to oct",2032,13.7872008279571
"414","Surface","yes","ssp245","Mean zoo aug to oct",2033,15.2349219054656
"415","Surface","yes","ssp245","Mean zoo aug to oct",2034,14.0552118474977
"416","Surface","yes","ssp245","Mean zoo aug to oct",2035,15.5069027600211
"417","Surface","yes","ssp245","Mean zoo aug to oct",2036,15.8604465992748
"418","Surface","yes","ssp245","Mean zoo aug to oct",2037,16.3891314459111
"419","Surface","yes","ssp245","Mean zoo aug to oct",2038,15.7455613556113
"420","Surface","yes","ssp245","Mean zoo aug to oct",2039,15.5026138562564
"421","Surface","yes","ssp245","Mean zoo aug to oct",2040,14.6179766045938
"422","Surface","yes","ssp245","Mean zoo aug to oct",2041,15.5357542719353
"423","Surface","yes","ssp245","Mean zoo aug to oct",2042,12.3927557341664
"424","Surface","yes","ssp245","Mean zoo aug to oct",2043,14.8711519102362
"425","Surface","yes","ssp245","Mean zoo aug to oct",2044,14.3876658317551
"426","Surface","yes","ssp245","Mean zoo aug to oct",2045,15.160663596641
"427","Surface","yes","ssp245","Mean zoo aug to oct",2046,15.4158668013464
"428","Surface","yes","ssp245","Mean zoo aug to oct",2047,13.4015514514844
"429","Surface","yes","ssp245","Mean zoo aug to oct",2048,14.535779659253
"430","Surface","yes","ssp245","Mean zoo aug to oct",2049,15.487124917532
"431","Surface","yes","ssp245","Mean zoo aug to oct",2050,16.1597430798568
"432","Surface","yes","ssp245","Mean zoo aug to oct",2051,15.9010957813126
"433","Surface","yes","ssp245","Mean zoo aug to oct",2052,14.693121324119
"434","Surface","yes","ssp245","Mean zoo aug to oct",2053,15.1116518782284
"435","Surface","yes","ssp245","Mean zoo aug to oct",2054,13.6776039137742
"436","Surface","yes","ssp245","Mean zoo aug to oct",2055,14.7907334229052
"437","Surface","yes","ssp245","Mean zoo aug to oct",2056,13.0744891103971
"438","Surface","yes","ssp245","Mean zoo aug to oct",2057,14.1969859120941
"439","Surface","yes","ssp245","Mean zoo aug to oct",2058,13.5976450419542
"440","Surface","yes","ssp245","Mean zoo aug to oct",2059,14.6398144914403
"441","Surface","yes","ssp245","Mean zoo aug to oct",2060,13.5127620819413
"442","Surface","yes","ssp245","Mean zoo aug to oct",2061,12.886267657484
"443","Surface","yes","ssp245","Mean zoo aug to oct",2062,13.4364634204436
"444","Surface","yes","ssp245","Mean zoo aug to oct",2063,13.8459319316092
"445","Surface","yes","ssp245","Mean zoo aug to oct",2064,12.5471711360328
"446","Surface","yes","ssp245","Mean zoo aug to oct",2065,14.6261305966331
"447","Surface","yes","ssp245","Mean zoo aug to oct",2066,14.6163636702123
"448","Surface","yes","ssp245","Mean zoo aug to oct",2067,15.1901456811709
"449","Surface","yes","ssp245","Mean zoo aug to oct",2068,13.6097308027062
"450","Surface","yes","ssp245","Mean zoo aug to oct",2069,13.4466390079068
"451","Surface","yes","ssp245","Mean zoo aug to oct",2070,12.3911938548082
"452","Surface","yes","ssp245","Mean zoo aug to oct",2071,13.517424156948
"453","Surface","yes","ssp245","Mean zoo aug to oct",2072,12.9932444503753
"454","Surface","yes","ssp245","Mean zoo aug to oct",2073,15.3339193921427
"455","Surface","yes","ssp245","Mean zoo aug to oct",2074,14.8896488240097
"456","Surface","yes","ssp245","Mean zoo aug to oct",2075,14.1806014803633
"457","Surface","yes","ssp245","Mean zoo aug to oct",2076,14.4417599014268
"458","Surface","yes","ssp245","Mean zoo aug to oct",2077,12.2635163234304
"459","Surface","yes","ssp245","Mean zoo aug to oct",2078,12.8748730206604
"460","Surface","yes","ssp245","Mean zoo aug to oct",2079,14.7405072340641
"461","Surface","yes","ssp245","Mean zoo aug to oct",2080,13.8432235525565
"462","Surface","yes","ssp245","Mean zoo aug to oct",2081,13.8343626028508
"463","Surface","yes","ssp245","Mean zoo aug to oct",2082,13.3959717059614
"464","Surface","yes","ssp245","Mean zoo aug to oct",2083,14.2503661776392
"465","Surface","yes","ssp245","Mean zoo aug to oct",2084,11.8289293100887
"466","Surface","yes","ssp245","Mean zoo aug to oct",2085,13.9599147040449
"467","Surface","yes","ssp245","Mean zoo aug to oct",2086,15.1942298763567
"468","Surface","yes","ssp245","Mean zoo aug to oct",2087,13.7431270714472
"469","Surface","yes","ssp245","Mean zoo aug to oct",2088,11.9058434471355
"470","Surface","yes","ssp245","Mean zoo aug to oct",2089,12.2495216017798
"471","Surface","yes","ssp245","Mean zoo aug to oct",2090,14.5483049230799
"472","Surface","yes","ssp245","Mean zoo aug to oct",2091,13.9173116389274
"473","Surface","yes","ssp245","Mean zoo aug to oct",2092,13.6442539061815
"474","Surface","yes","ssp245","Mean zoo aug to oct",2093,14.3354233178674
"475","Surface","yes","ssp245","Mean zoo aug to oct",2094,14.4703554228579
"476","Surface","yes","ssp245","Mean zoo aug to oct",2095,15.0578530465519
"477","Surface","yes","ssp245","Mean zoo aug to oct",2096,14.1693521396671
"478","Surface","yes","ssp245","Mean zoo aug to oct",2097,15.336115122652
"479","Surface","yes","ssp245","Mean zoo aug to oct",2098,15.8667513054219
"480","Surface","yes","ssp245","Mean zoo aug to oct",2099,13.1255289423416
"481","Surface","no","ssp585","Mean zoo aug to oct",1980,15.7829015108639
"482","Surface","no","ssp585","Mean zoo aug to oct",1981,14.4026998141438
"483","Surface","no","ssp585","Mean zoo aug to oct",1982,13.6269202201854
"484","Surface","no","ssp585","Mean zoo aug to oct",1983,15.3094380408159
"485","Surface","no","ssp585","Mean zoo aug to oct",1984,16.5603317542659
"486","Surface","no","ssp585","Mean zoo aug to oct",1985,15.3710114353849
"487","Surface","no","ssp585","Mean zoo aug to oct",1986,13.4343010942407
"488","Surface","no","ssp585","Mean zoo aug to oct",1987,16.3924690260479
"489","Surface","no","ssp585","Mean zoo aug to oct",1988,13.810816789385
"490","Surface","no","ssp585","Mean zoo aug to oct",1989,13.8893830780378
"491","Surface","no","ssp585","Mean zoo aug to oct",1990,15.2335339783259
"492","Surface","no","ssp585","Mean zoo aug to oct",1991,14.5484343936896
"493","Surface","no","ssp585","Mean zoo aug to oct",1992,15.2298396501936
"494","Surface","no","ssp585","Mean zoo aug to oct",1993,16.3389592370154
"495","Surface","no","ssp585","Mean zoo aug to oct",1994,14.1477027528949
"496","Surface","no","ssp585","Mean zoo aug to oct",1995,16.0667192635123
"497","Surface","no","ssp585","Mean zoo aug to oct",1996,14.3442138096284
"498","Surface","no","ssp585","Mean zoo aug to oct",1997,13.38010861065
"499","Surface","no","ssp585","Mean zoo aug to oct",1998,15.4895340612347
"500","Surface","no","ssp585","Mean zoo aug to oct",1999,15.5530832687846
"501","Surface","no","ssp585","Mean zoo aug to oct",2000,15.241571558707
"502","Surface","no","ssp585","Mean zoo aug to oct",2001,13.5017291805575
"503","Surface","no","ssp585","Mean zoo aug to oct",2002,16.3317224456131
"504","Surface","no","ssp585","Mean zoo aug to oct",2003,13.9878287061785
"505","Surface","no","ssp585","Mean zoo aug to oct",2004,15.3578542842562
"506","Surface","no","ssp585","Mean zoo aug to oct",2005,13.9488017761258
"507","Surface","no","ssp585","Mean zoo aug to oct",2006,13.4719108607605
"508","Surface","no","ssp585","Mean zoo aug to oct",2007,14.0843899591215
"509","Surface","no","ssp585","Mean zoo aug to oct",2008,17.8364302947784
"510","Surface","no","ssp585","Mean zoo aug to oct",2009,14.3630261715275
"511","Surface","no","ssp585","Mean zoo aug to oct",2010,15.5141265462666
"512","Surface","no","ssp585","Mean zoo aug to oct",2011,15.2981955494571
"513","Surface","no","ssp585","Mean zoo aug to oct",2012,14.1793138262065
"514","Surface","no","ssp585","Mean zoo aug to oct",2013,15.7483183081587
"515","Surface","no","ssp585","Mean zoo aug to oct",2014,16.1771497644668
"516","Surface","no","ssp585","Mean zoo aug to oct",2015,15.7981905534964
"517","Surface","no","ssp585","Mean zoo aug to oct",2016,17.6383526453671
"518","Surface","no","ssp585","Mean zoo aug to oct",2017,16.2197621645083
"519","Surface","no","ssp585","Mean zoo aug to oct",2018,14.6258760686411
"520","Surface","no","ssp585","Mean zoo aug to oct",2019,15.2947222914637
"521","Surface","no","ssp585","Mean zoo aug to oct",2020,15.1787585984918
"522","Surface","no","ssp585","Mean zoo aug to oct",2021,15.5682522591824
"523","Surface","no","ssp585","Mean zoo aug to oct",2022,16.9460797255752
"524","Surface","no","ssp585","Mean zoo aug to oct",2023,16.9037219451609
"525","Surface","no","ssp585","Mean zoo aug to oct",2024,14.8542509418465
"526","Surface","no","ssp585","Mean zoo aug to oct",2025,17.4430163504517
"527","Surface","no","ssp585","Mean zoo aug to oct",2026,14.0531921323795
"528","Surface","no","ssp585","Mean zoo aug to oct",2027,16.8742304197021
"529","Surface","no","ssp585","Mean zoo aug to oct",2028,15.0901305907697
"530","Surface","no","ssp585","Mean zoo aug to oct",2029,14.1369305121656
"531","Surface","no","ssp585","Mean zoo aug to oct",2030,12.2544838320067
"532","Surface","no","ssp585","Mean zoo aug to oct",2031,13.6704193832317
"533","Surface","no","ssp585","Mean zoo aug to oct",2032,15.92896493301
"534","Surface","no","ssp585","Mean zoo aug to oct",2033,15.8559809040046
"535","Surface","no","ssp585","Mean zoo aug to oct",2034,18.1785029941119
"536","Surface","no","ssp585","Mean zoo aug to oct",2035,16.1165073537664
"537","Surface","no","ssp585","Mean zoo aug to oct",2036,17.2811404445011
"538","Surface","no","ssp585","Mean zoo aug to oct",2037,13.0567178560729
"539","Surface","no","ssp585","Mean zoo aug to oct",2038,15.2133219379792
"540","Surface","no","ssp585","Mean zoo aug to oct",2039,16.3050910419187
"541","Surface","no","ssp585","Mean zoo aug to oct",2040,15.5775658887721
"542","Surface","no","ssp585","Mean zoo aug to oct",2041,14.1478980934577
"543","Surface","no","ssp585","Mean zoo aug to oct",2042,13.711935797586
"544","Surface","no","ssp585","Mean zoo aug to oct",2043,13.1125376711029
"545","Surface","no","ssp585","Mean zoo aug to oct",2044,13.6395915930212
"546","Surface","no","ssp585","Mean zoo aug to oct",2045,15.3251736205962
"547","Surface","no","ssp585","Mean zoo aug to oct",2046,16.355445759801
"548","Surface","no","ssp585","Mean zoo aug to oct",2047,17.4502393458879
"549","Surface","no","ssp585","Mean zoo aug to oct",2048,17.251593507767
"550","Surface","no","ssp585","Mean zoo aug to oct",2049,15.4117466917494
"551","Surface","no","ssp585","Mean zoo aug to oct",2050,17.1785756617735
"552","Surface","no","ssp585","Mean zoo aug to oct",2051,14.8371818012812
"553","Surface","no","ssp585","Mean zoo aug to oct",2052,17.033801236587
"554","Surface","no","ssp585","Mean zoo aug to oct",2053,14.7205391645466
"555","Surface","no","ssp585","Mean zoo aug to oct",2054,15.8911034103814
"556","Surface","no","ssp585","Mean zoo aug to oct",2055,14.156211330042
"557","Surface","no","ssp585","Mean zoo aug to oct",2056,14.8803454591691
"558","Surface","no","ssp585","Mean zoo aug to oct",2057,14.5622612385417
"559","Surface","no","ssp585","Mean zoo aug to oct",2058,13.473478380377
"560","Surface","no","ssp585","Mean zoo aug to oct",2059,12.5166586674043
"561","Surface","no","ssp585","Mean zoo aug to oct",2060,13.6590150649803
"562","Surface","no","ssp585","Mean zoo aug to oct",2061,14.0124975937711
"563","Surface","no","ssp585","Mean zoo aug to oct",2062,15.6830916503311
"564","Surface","no","ssp585","Mean zoo aug to oct",2063,16.0478742003211
"565","Surface","no","ssp585","Mean zoo aug to oct",2064,12.8912600328999
"566","Surface","no","ssp585","Mean zoo aug to oct",2065,14.9802698013725
"567","Surface","no","ssp585","Mean zoo aug to oct",2066,14.0180610150685
"568","Surface","no","ssp585","Mean zoo aug to oct",2067,14.0939917773121
"569","Surface","no","ssp585","Mean zoo aug to oct",2068,15.110967540735
"570","Surface","no","ssp585","Mean zoo aug to oct",2069,15.0336398512825
"571","Surface","no","ssp585","Mean zoo aug to oct",2070,16.0476644941603
"572","Surface","no","ssp585","Mean zoo aug to oct",2071,16.8338397176157
"573","Surface","no","ssp585","Mean zoo aug to oct",2072,14.8908827024028
"574","Surface","no","ssp585","Mean zoo aug to oct",2073,15.4648831010271
"575","Surface","no","ssp585","Mean zoo aug to oct",2074,15.2570414114758
"576","Surface","no","ssp585","Mean zoo aug to oct",2075,14.7408452163031
"577","Surface","no","ssp585","Mean zoo aug to oct",2076,14.4841723817372
"578","Surface","no","ssp585","Mean zoo aug to oct",2077,14.2924930517423
"579","Surface","no","ssp585","Mean zoo aug to oct",2078,13.5942257896356
"580","Surface","no","ssp585","Mean zoo aug to oct",2079,15.0389556885145
"581","Surface","no","ssp585","Mean zoo aug to oct",2080,13.5673481624444
"582","Surface","no","ssp585","Mean zoo aug to oct",2081,15.2494754200167
"583","Surface","no","ssp585","Mean zoo aug to oct",2082,14.3898602595222
"584","Surface","no","ssp585","Mean zoo aug to oct",2083,15.8310350435215
"585","Surface","no","ssp585","Mean zoo aug to oct",2084,14.3207949767137
"586","Surface","no","ssp585","Mean zoo aug to oct",2085,13.9126319675113
"587","Surface","no","ssp585","Mean zoo aug to oct",2086,13.7303572357806
"588","Surface","no","ssp585","Mean zoo aug to oct",2087,13.6647986886676
"589","Surface","no","ssp585","Mean zoo aug to oct",2088,12.833441998165
"590","Surface","no","ssp585","Mean zoo aug to oct",2089,13.1155592569593
"591","Surface","no","ssp585","Mean zoo aug to oct",2090,14.6803167976035
"592","Surface","no","ssp585","Mean zoo aug to oct",2091,13.7073138342685
"593","Surface","no","ssp585","Mean zoo aug to oct",2092,13.6818082135688
"594","Surface","no","ssp585","Mean zoo aug to oct",2093,15.9424484666513
"595","Surface","no","ssp585","Mean zoo aug to oct",2094,14.3907391438514
"596","Surface","no","ssp585","Mean zoo aug to oct",2095,14.6257388115979
"597","Surface","no","ssp585","Mean zoo aug to oct",2096,14.4643174665635
"598","Surface","no","ssp585","Mean zoo aug to oct",2097,16.8069924025926
"599","Surface","no","ssp585","Mean zoo aug to oct",2098,14.6350929972915
"600","Surface","no","ssp585","Mean zoo aug to oct",2099,12.0355257559176
"601","Surface","yes","ssp585","Mean zoo aug to oct",1980,15.7829015108639
"602","Surface","yes","ssp585","Mean zoo aug to oct",1981,14.4026998141438
"603","Surface","yes","ssp585","Mean zoo aug to oct",1982,13.6269202201854
"604","Surface","yes","ssp585","Mean zoo aug to oct",1983,15.3094380408159
"605","Surface","yes","ssp585","Mean zoo aug to oct",1984,16.5603317542659
"606","Surface","yes","ssp585","Mean zoo aug to oct",1985,15.3710114353849
"607","Surface","yes","ssp585","Mean zoo aug to oct",1986,13.4343010942407
"608","Surface","yes","ssp585","Mean zoo aug to oct",1987,16.3924690260479
"609","Surface","yes","ssp585","Mean zoo aug to oct",1988,13.810816789385
"610","Surface","yes","ssp585","Mean zoo aug to oct",1989,13.8893830780378
"611","Surface","yes","ssp585","Mean zoo aug to oct",1990,14.8772464802358
"612","Surface","yes","ssp585","Mean zoo aug to oct",1991,14.3026556783217
"613","Surface","yes","ssp585","Mean zoo aug to oct",1992,13.8293726303458
"614","Surface","yes","ssp585","Mean zoo aug to oct",1993,16.5110130570724
"615","Surface","yes","ssp585","Mean zoo aug to oct",1994,14.8750390683696
"616","Surface","yes","ssp585","Mean zoo aug to oct",1995,14.7681434411447
"617","Surface","yes","ssp585","Mean zoo aug to oct",1996,12.9419101505811
"618","Surface","yes","ssp585","Mean zoo aug to oct",1997,14.2102586453134
"619","Surface","yes","ssp585","Mean zoo aug to oct",1998,14.3094228027038
"620","Surface","yes","ssp585","Mean zoo aug to oct",1999,13.7280160398359
"621","Surface","yes","ssp585","Mean zoo aug to oct",2000,14.7849998334656
"622","Surface","yes","ssp585","Mean zoo aug to oct",2001,14.976713249496
"623","Surface","yes","ssp585","Mean zoo aug to oct",2002,14.9964944412191
"624","Surface","yes","ssp585","Mean zoo aug to oct",2003,13.8450770041401
"625","Surface","yes","ssp585","Mean zoo aug to oct",2004,14.1098355858594
"626","Surface","yes","ssp585","Mean zoo aug to oct",2005,15.3321446610044
"627","Surface","yes","ssp585","Mean zoo aug to oct",2006,15.7858018886617
"628","Surface","yes","ssp585","Mean zoo aug to oct",2007,15.2003125014782
"629","Surface","yes","ssp585","Mean zoo aug to oct",2008,15.0809345086784
"630","Surface","yes","ssp585","Mean zoo aug to oct",2009,14.8289359507455
"631","Surface","yes","ssp585","Mean zoo aug to oct",2010,15.8115016216413
"632","Surface","yes","ssp585","Mean zoo aug to oct",2011,15.2509645883341
"633","Surface","yes","ssp585","Mean zoo aug to oct",2012,15.009606166442
"634","Surface","yes","ssp585","Mean zoo aug to oct",2013,15.596013944367
"635","Surface","yes","ssp585","Mean zoo aug to oct",2014,14.4330332866488
"636","Surface","yes","ssp585","Mean zoo aug to oct",2015,15.0804257993659
"637","Surface","yes","ssp585","Mean zoo aug to oct",2016,15.7726915708378
"638","Surface","yes","ssp585","Mean zoo aug to oct",2017,14.5634693642003
"639","Surface","yes","ssp585","Mean zoo aug to oct",2018,16.6119797669529
"640","Surface","yes","ssp585","Mean zoo aug to oct",2019,15.3447103170688
"641","Surface","yes","ssp585","Mean zoo aug to oct",2020,14.9277379548348
"642","Surface","yes","ssp585","Mean zoo aug to oct",2021,15.5682522591824
"643","Surface","yes","ssp585","Mean zoo aug to oct",2022,16.9460797255752
"644","Surface","yes","ssp585","Mean zoo aug to oct",2023,16.9037219451609
"645","Surface","yes","ssp585","Mean zoo aug to oct",2024,14.8542509418465
"646","Surface","yes","ssp585","Mean zoo aug to oct",2025,17.4430163504517
"647","Surface","yes","ssp585","Mean zoo aug to oct",2026,14.0531921323795
"648","Surface","yes","ssp585","Mean zoo aug to oct",2027,16.8742304197021
"649","Surface","yes","ssp585","Mean zoo aug to oct",2028,15.0901305907697
"650","Surface","yes","ssp585","Mean zoo aug to oct",2029,14.1369305121656
"651","Surface","yes","ssp585","Mean zoo aug to oct",2030,12.2544838320067
"652","Surface","yes","ssp585","Mean zoo aug to oct",2031,13.6704193832317
"653","Surface","yes","ssp585","Mean zoo aug to oct",2032,15.92896493301
"654","Surface","yes","ssp585","Mean zoo aug to oct",2033,15.8559809040046
"655","Surface","yes","ssp585","Mean zoo aug to oct",2034,18.1785029941119
"656","Surface","yes","ssp585","Mean zoo aug to oct",2035,16.1165073537664
"657","Surface","yes","ssp585","Mean zoo aug to oct",2036,17.2811404445011
"658","Surface","yes","ssp585","Mean zoo aug to oct",2037,13.0567178560729
"659","Surface","yes","ssp585","Mean zoo aug to oct",2038,15.2133219379792
"660","Surface","yes","ssp585","Mean zoo aug to oct",2039,16.3050910419187
"661","Surface","yes","ssp585","Mean zoo aug to oct",2040,15.5775658887721
"662","Surface","yes","ssp585","Mean zoo aug to oct",2041,14.1478980934577
"663","Surface","yes","ssp585","Mean zoo aug to oct",2042,13.711935797586
"664","Surface","yes","ssp585","Mean zoo aug to oct",2043,13.1125376711029
"665","Surface","yes","ssp585","Mean zoo aug to oct",2044,13.6395915930212
"666","Surface","yes","ssp585","Mean zoo aug to oct",2045,15.3251736205962
"667","Surface","yes","ssp585","Mean zoo aug to oct",2046,16.355445759801
"668","Surface","yes","ssp585","Mean zoo aug to oct",2047,17.4502393458879
"669","Surface","yes","ssp585","Mean zoo aug to oct",2048,17.251593507767
"670","Surface","yes","ssp585","Mean zoo aug to oct",2049,15.4117466917494
"671","Surface","yes","ssp585","Mean zoo aug to oct",2050,17.1785756617735
"672","Surface","yes","ssp585","Mean zoo aug to oct",2051,14.8371818012812
"673","Surface","yes","ssp585","Mean zoo aug to oct",2052,17.033801236587
"674","Surface","yes","ssp585","Mean zoo aug to oct",2053,14.7205391645466
"675","Surface","yes","ssp585","Mean zoo aug to oct",2054,15.8911034103814
"676","Surface","yes","ssp585","Mean zoo aug to oct",2055,14.156211330042
"677","Surface","yes","ssp585","Mean zoo aug to oct",2056,14.8803454591691
"678","Surface","yes","ssp585","Mean zoo aug to oct",2057,14.5622612385417
"679","Surface","yes","ssp585","Mean zoo aug to oct",2058,13.473478380377
"680","Surface","yes","ssp585","Mean zoo aug to oct",2059,12.5166586674043
"681","Surface","yes","ssp585","Mean zoo aug to oct",2060,13.6590150649803
"682","Surface","yes","ssp585","Mean zoo aug to oct",2061,14.0124975937711
"683","Surface","yes","ssp585","Mean zoo aug to oct",2062,15.6830916503311
"684","Surface","yes","ssp585","Mean zoo aug to oct",2063,16.0478742003211
"685","Surface","yes","ssp585","Mean zoo aug to oct",2064,12.8912600328999
"686","Surface","yes","ssp585","Mean zoo aug to oct",2065,14.9802698013725
"687","Surface","yes","ssp585","Mean zoo aug to oct",2066,14.0180610150685
"688","Surface","yes","ssp585","Mean zoo aug to oct",2067,14.0939917773121
"689","Surface","yes","ssp585","Mean zoo aug to oct",2068,15.110967540735
"690","Surface","yes","ssp585","Mean zoo aug to oct",2069,15.0336398512825
"691","Surface","yes","ssp585","Mean zoo aug to oct",2070,16.0476644941603
"692","Surface","yes","ssp585","Mean zoo aug to oct",2071,16.8338397176157
"693","Surface","yes","ssp585","Mean zoo aug to oct",2072,14.8908827024028
"694","Surface","yes","ssp585","Mean zoo aug to oct",2073,15.4648831010271
"695","Surface","yes","ssp585","Mean zoo aug to oct",2074,15.2570414114758
"696","Surface","yes","ssp585","Mean zoo aug to oct",2075,14.7408452163031
"697","Surface","yes","ssp585","Mean zoo aug to oct",2076,14.4841723817372
"698","Surface","yes","ssp585","Mean zoo aug to oct",2077,14.2924930517423
"699","Surface","yes","ssp585","Mean zoo aug to oct",2078,13.5942257896356
"700","Surface","yes","ssp585","Mean zoo aug to oct",2079,15.0389556885145
"701","Surface","yes","ssp585","Mean zoo aug to oct",2080,13.5673481624444
"702","Surface","yes","ssp585","Mean zoo aug to oct",2081,15.2494754200167
"703","Surface","yes","ssp585","Mean zoo aug to oct",2082,14.3898602595222
"704","Surface","yes","ssp585","Mean zoo aug to oct",2083,15.8310350435215
"705","Surface","yes","ssp585","Mean zoo aug to oct",2084,14.3207949767137
"706","Surface","yes","ssp585","Mean zoo aug to oct",2085,13.9126319675113
"707","Surface","yes","ssp585","Mean zoo aug to oct",2086,13.7303572357806
"708","Surface","yes","ssp585","Mean zoo aug to oct",2087,13.6647986886676
"709","Surface","yes","ssp585","Mean zoo aug to oct",2088,12.833441998165
"710","Surface","yes","ssp585","Mean zoo aug to oct",2089,13.1155592569593
"711","Surface","yes","ssp585","Mean zoo aug to oct",2090,14.6803167976035
"712","Surface","yes","ssp585","Mean zoo aug to oct",2091,13.7073138342685
"713","Surface","yes","ssp585","Mean zoo aug to oct",2092,13.6818082135688
"714","Surface","yes","ssp585","Mean zoo aug to oct",2093,15.9424484666513
"715","Surface","yes","ssp585","Mean zoo aug to oct",2094,14.3907391438514
"716","Surface","yes","ssp585","Mean zoo aug to oct",2095,14.6257388115979
"717","Surface","yes","ssp585","Mean zoo aug to oct",2096,14.4643174665635
"718","Surface","yes","ssp585","Mean zoo aug to oct",2097,16.8069924025926
"719","Surface","yes","ssp585","Mean zoo aug to oct",2098,14.6350929972915
"720","Surface","yes","ssp585","Mean zoo aug to oct",2099,12.0355257559176
